Date,DY,RER,GER,INF,CPI,MP,UM,OP,BITCOIN,IR1TY,IR1US,RIR1TY,RIR1US,RIR1
00:00:00,-0.635715489,,,0.603062787,0.0564831729687626000,,,35.922,,,,,,
00:00:00,-0.62201523,,,0.613149398,0.0593105690936797000,,,32.3,,,,,,
00:00:00,-0.663505915,,,0.604130809,0.0603465615669317000,,,27.337,,,,,,
00:00:00,-0.780909808,,,0.619889503,0.0632818735744792000,,,24.959,,,,,,
00:00:00,-0.664097012,,,0.635449735,0.0667135986421266000,,,20.523,,,,,,
00:00:00,-0.612506623,,,0.622736419,0.0696273274731480000,,,19.86,,,,,,
00:00:00,-0.675926995,,,0.621462264,0.0741921693084148000,,,20.823,,,,,,
00:00:00,-0.523952031,,,0.625629291,0.0766634430206514000,,,21.24,,,,,,
00:00:00,-0.686985437,,,0.648782687,0.0789296765558903000,,,20.195,,,,,,
00:00:00,-0.621646683,,,0.686006826,0.0799656690291423000,,,21.42,,,,,,
00:00:00,-0.62522785,,,0.709562902,0.0831491875667398000,,,21.688,,,,,,
00:00:00,-0.646021994,,,0.668503776,0.0882104424621065000,,,21.857,,,,,,
00:00:00,-0.641682459,,,0.664692396,0.0940271085358862000,,,23.228,,,,,,
00:00:00,-0.632590604,,,0.668486172,0.0989588643720965000,,,22.465,,,,,,
00:00:00,-0.6474104,,,0.711373391,0.1032754996773130000,,,19.517,,,,,,
00:00:00,-0.631101779,,,0.784959072,0.1129555543492620000,,,18.82,,,,,,
00:00:00,-0.622252983,,,0.778388871,0.1186427213638850000,,,18.995,,,,,,
00:00:00,-0.628847754,,,0.786887787,0.1244162210846130000,,,18.916,,,,,,
00:00:00,-0.664925536,,,0.739927273,0.1290889788025100000,,,20.243,,,,,,
00:00:00,-0.616198071,,,0.698620495,0.1302220955701300000,,,20.94,,,,,,
00:00:00,-0.66605101,,,0.657916325,0.1308587992776490000,,,22.375,,,,,,
00:00:00,-0.628872887,,,0.65802969,0.1325854533997360000,,,21.759,,,,,,
00:00:00,-0.648632511,,,0.655418559,0.1376467082951030000,,,21.35,,,,,,
00:00:00,-0.639693564,,,0.676657695,0.1478987171449930000,,,21.902,,,,,,
00:00:00,-0.644186222,,,0.69183978,0.1590788025855040000,,,21.688,,,,,,
00:00:00,-0.672058713,,,0.685932388,0.1668379545466320000,,,20.342,,,,,,
00:00:00,-0.672710803,,,0.659665622,0.1714027963818980000,,,19.407,,,,,,
00:00:00,-0.655651815,,,0.597687972,0.1804677305228540000,,,19.075,,63.19,3.02,62.59231203,2.987414917,59.60489711
00:00:00,-0.607674662,,,0.581589958,0.1876441367177770000,,,20.053,,59.29,3.03,58.70841004,2.997532468,55.71087757
00:00:00,-0.664763241,,,0.580102351,0.1965903633878390000,,,20.347,,64.99,3.07,64.40989765,3.039131371,61.37076628
00:00:00,-0.558563275,,,0.589700719,0.2052128424100090000,,,20.27,,62.44,2.96,61.85029928,2.927741935,58.92255735
00:00:00,-0.612773427,,,0.650285904,0.2149036886702210000,,,19.94,,61.77,3,61.1197141,2.967788117,58.15192598
00:00:00,-0.61377977,,,0.672356919,0.2188426183862320000,,,19.07,,58.82,3.04,58.14764308,3.010042796,55.13760028
00:00:00,-0.56018127,,,0.731157415,0.2295262907666430000,,,17.866,,59.18,3.06,58.44884259,3.032241993,55.41660059
00:00:00,-0.650141343,,,0.712034496,0.2356559129000510000,,,18.009,,57.79,3.03,57.0779655,3.002320795,54.07564471
00:00:00,-0.598535288,,,0.68245166,0.2488324421692260000,,,17.514,,57.19,3.09,56.50754834,3.063106865,53.44444148
00:00:00,-0.629465435,,,0.672003256,0.2659802759192000000,,,18.145,,57.39,2.99,56.71799674,2.962496474,53.75550027
00:00:00,-0.653210051,,,0.6961837,0.2829878190217540000,,,16.699,,74.49,3.02,73.7938163,2.993239437,70.80057686
00:00:00,-0.56867619,,,0.710759932,0.2932290362833810000,,,14.51,,70.38,2.96,69.66924007,2.932515856,66.73672421
00:00:00,-0.59803893,,,0.696465945,0.3061573590225060000,,,15,,79.71,3.05,79.01353405,3.024754558,75.9887795
00:00:00,-0.672946604,,,0.737827745,0.3260931870518780000,,,14.78,,177.22,3.25,176.4821723,3.224842767,173.2573295
00:00:00,-0.711909032,,,0.755323526,0.3450796899369950000,,,14.66,,284.1,3.34,283.3446765,3.314930362,280.0297461
00:00:00,-0.767978794,,,1.074784025,0.4257723271987410000,,,16.38,,286.75,3.56,285.675216,3.536388889,282.1388271
00:00:00,-0.904435028,,,1.144669365,0.4608973575362060000,,,17.88,,252.16,4.01,251.0153306,3.987115118,247.0282155
00:00:00,-0.839375747,,,1.14727803,0.4699159464066370000,,,19.07,,54.93,4.25,53.78272197,4.225069252,49.55765272
00:00:00,-0.861159315,,,1.111437799,0.4846304861426020000,,,19.65,,38.86,4.26,37.7485622,4.232299169,33.51626303
00:00:00,-0.754000667,,,1.114929749,0.4983957007343120000,,,18.38,,90.32,4.47,89.20507025,4.440994475,84.76407578
00:00:00,-0.77099789,,,1.126928319,0.5292487679226260000,,,17.46,,69.84,4.73,68.71307168,4.700365265,64.01270642
00:00:00,-0.79279318,,,1.134355393,0.5676964362649870000,,,17.71,,73,4.76,71.86564461,4.733919012,67.1317256
00:00:00,-0.772224123,,,1.133557528,0.6037707917467090000,,,18.1,,66.19,5.29,65.05644247,5.263251029,59.79319144
00:00:00,-0.809540804,,,1.20310979,0.6460157606660940000,,,17.16,,99.09,5.45,97.88689021,5.423251029,92.46363918
00:00:00,-0.780101799,,,1.258914729,0.6915833675903730000,,,17.99,,94.15,5.53,92.89108527,5.501956224,87.38912905
00:00:00,-0.759249238,,,1.224163028,0.7252844102114560000,,,18.53,,62.38,5.92,61.15583697,5.891370143,55.26446683
00:00:00,-0.792351688,,,1.196698762,0.7580361276882820000,,,18.55,,65.84,5.98,64.64330124,5.951467391,58.69183385
00:00:00,-0.670488508,,,0.884057971,0.8021797468961780000,,,19.87,,65.46,6.05,64.57594203,6.019470828,58.5564712
00:00:00,-0.807052239,,,0.798146241,0.8287608509353410000,,,19.74,,75.45,6.01,74.65185376,5.978135593,68.67371817
00:00:00,-0.65769761,,,0.809090909,0.8501206666810970000,,,18.42,,58.13,6,57.32090909,5.969594595,51.3513145
00:00:00,-0.70024378,,,0.808031342,0.8762271081481330000,,,17.3,,47.77,5.85,46.96196866,5.822371968,41.13959669
00:00:00,-0.683556071,,,0.834285714,0.9142001139183660000,,,18.03,,60.16,5.74,59.32571429,5.713825503,53.61188878
00:00:00,-0.77100144,,,0.860089686,0.9844501745932980000,,,18.23,,63.44,5.8,62.57991031,5.774564926,56.80534539
00:00:00,-0.831191825,,,0.843645485,1.0466309715420500000,,,17.44,,69.53,5.76,68.68635452,5.731906355,62.95444816
00:00:00,-0.705573487,,,0.815251572,1.0959958790433600000,,,17.99,,70.96,5.8,70.14474843,5.773947896,64.37080053
00:00:00,-0.688795253,,,0.760470242,1.1372915228184900000,,,19.04,,107.17,5.6,106.4095298,5.574615898,100.8349139
00:00:00,-0.648583159,,,0.781056966,1.2317493746719400000,,,18.88,,95.36,5.56,94.57894303,5.532721224,89.04622181
00:00:00,-0.769759939,,,0.77486911,1.2872848956109100000,,,19.07,,90.96,5.22,90.18513089,5.193492379,84.99163851
00:00:00,-0.700368742,,,0.793362555,1.3594336065743500000,,,21.36,,93.34,5.31,92.54663745,5.281598415,87.26503903
00:00:00,-0.724978638,,,0.808284024,1.4505688204229100000,,,23.57,,78.42,5.22,77.61171598,5.191033575,72.4206824
